,fips,freq
100,04011,0.37599999999999995
101,04012,0.41385000000000005
102,04013,0.3209
103,04015,0.34375
104,04017,0.38994999999999996
105,04019,0.324
106,04021,0.39975
107,04023,0.34625
108,04025,0.2945
109,04027,0.40215
110,05001,0.42450000000000004
111,05003,0.4216
112,05005,0.34385
113,05007,0.3492
114,05009,0.3382
115,05011,0.428
116,05013,0.42015
117,05015,0.34814999999999996
118,05017,0.47075
119,05019,0.39405
120,05021,0.42205
121,05023,0.3688
122,05025,0.39465000000000006
123,05027,0.41229999999999994
124,05029,0.3936
125,05031,0.37489999999999996
126,05033,0.3798
127,05035,0.44185
128,05037,0.4239
129,05039,0.43875
130,05041,0.444
131,05043,0.40395
132,05045,0.35735
133,05047,0.363
134,05049,0.376
135,05051,0.35340000000000005
136,05053,0.392
137,05055,0.39995
138,05057,0.42745000000000005
139,05059,0.3968
140,05061,0.42565
141,05063,0.3702
142,05065,0.3643
143,05067,0.4368
144,05069,0.44185
145,05071,0.3949
146,05073,0.44205
147,05075,0.4179
148,05077,0.4928
149,05079,0.44920000000000004
150,05081,0.41265
151,05083,0.38125
152,05085,0.38909999999999995
153,05087,0.38525000000000004
154,05089,0.37549999999999994
155,05091,0.4219
156,05093,0.44765
157,05095,0.4661
158,05097,0.38305000000000006
159,05099,0.43584999999999996
160,05101,0.38225000000000003
161,05103,0.43674999999999997
162,05105,0.38055
163,05107,0.47035
164,05109,0.38955
165,05111,0.4423
166,05113,0.38945
167,05115,0.37695
168,05117,0.4217
169,05119,0.36095
170,05121,0.39495
171,05123,0.46495000000000003
172,05125,0.36719999999999997
173,05127,0.3836
174,05129,0.40480000000000005
175,05131,0.33845
176,05133,0.43545
177,05135,0.37435
178,05137,0.37644999999999995
179,05139,0.3979
180,05141,0.37879999999999997
181,05143,0.34635
182,05145,0.38734999999999997
183,05147,0.4559
184,05149,0.4017
185,06001,0.2731
186,06003,0.33019999999999994
187,06005,0.34564999999999996
188,06007,0.32935000000000003
189,06009,0.34600000000000003
190,06011,0.38480000000000003
191,06013,0.31295
192,06015,0.3862
193,06017,0.27255
194,06019,0.40104999999999996
195,06021,0.3727
196,06023,0.33295
197,06025,0.39945
198,06027,0.3469
199,06029,0.39055
200,06031,0.39510000000000006
201,06033,0.3538
202,06035,0.34985
203,06037,0.3042
204,06039,0.40724999999999995
205,06041,0.2201
206,06043,0.35810000000000003
207,06045,0.3235
208,06047,0.43620000000000003
209,06049,0.35335
210,06051,0.32795
211,06053,0.34145
212,06055,0.32225000000000004
213,06057,0.27675
214,06059,0.2736
215,06061,0.27005
216,06063,0.3236
217,06065,0.35609999999999997
218,06067,0.34480000000000005
219,06069,0.37194999999999995
220,06071,0.36200000000000004
221,06073,0.30115000000000003
222,06075,0.1961
223,06077,0.3785
224,06079,0.29605
225,06081,0.2413
226,06083,0.2994
227,06085,0.2594
228,06087,0.28925
229,06089,0.34064999999999995
230,06091,0.3243
231,06093,0.33695
232,06095,0.3483
233,06097,0.2989
234,06099,0.39295
235,06101,0.33315
236,06103,0.35575
237,06105,0.32945
238,06107,0.41114999999999996
239,06109,0.32205
240,06111,0.3078
241,06113,0.33225
242,06115,0.3768
243,08001,0.28035
244,08003,0.32075000000000004
245,08005,0.2644
246,08007,0.2712
247,08009,0.36615
248,08011,0.41019999999999995
249,08013,0.28035
250,08014,0.28035
251,08015,0.2404
252,08017,0.37045
253,08019,0.26365
254,08021,0.3207
255,08023,0.36325
256,08025,0.42325
257,08027,0.317
258,08029,0.27899999999999997
259,08031,0.26
260,08033,0.30135
261,08035,0.2143
262,08037,0.21445
263,08039,0.25980000000000003
264,08041,0.272
265,08043,0.3057
266,08045,0.2551
267,08047,0.29505000000000003
268,08049,0.25425000000000003
269,08051,0.24634999999999999
270,08053,0.28485
271,08055,0.3688
272,08057,0.29185
273,08059,0.28035
274,08061,0.3527
275,08063,0.37305
276,08065,0.26085
277,08067,0.22954999999999998
278,08069,0.2464
279,08071,0.3508
280,08073,0.3586
281,08075,0.3455
282,08077,0.28405
283,08079,0.3015
284,08081,0.33474999999999994
285,08083,0.2959
286,08085,0.2847
287,08087,0.36335
288,08089,0.38484999999999997
289,08091,0.26175
290,08093,0.2538
291,08095,0.36474999999999996
292,08097,0.19865000000000002
293,08099,0.37585
294,08101,0.3434999999999999
295,08103,0.25545
296,08105,0.32405
297,08107,0.21105000000000002
298,08109,0.35485
299,08111,0.31679999999999997
300,08113,0.2916
301,08115,0.36435
302,08117,0.2296
303,08119,0.23835
304,08121,0.34379999999999994
305,08123,0.28035
306,08125,0.35784999999999995
307,09001,0.26935000000000003
308,09003,0.33195
309,09005,0.294
310,09007,0.3149
311,09009,0.34364999999999996
312,09011,0.32165
313,09013,0.31715
314,09015,0.36085
315,10001,0.4219
316,10003,0.35555
317,10005,0.38864999999999994
318,11001,0.28855000000000003
319,12001,0.3115
320,12003,0.42365
321,12005,0.33965
322,12007,0.4515
323,12009,0.34954999999999997
324,12011,0.3193
325,12013,0.42155000000000004
326,12015,0.33954999999999996
327,12017,0.3704
328,12019,0.35834999999999995
329,12021,0.30725
330,12023,0.41480000000000006
331,12027,0.41090000000000004
332,12029,0.41609999999999997
333,12031,0.3678
334,12033,0.3506
335,12035,0.345
336,12037,0.3754
337,12039,0.4416
338,12041,0.39899999999999997
339,12043,0.38894999999999996
340,12045,0.3673
341,12047,0.44329999999999997
342,12049,0.4622
343,12051,0.42725
344,12053,0.3552
345,12055,0.38765
346,12057,0.3457
347,12059,0.40090000000000003
348,12061,0.3232
349,12063,0.40825
350,12065,0.41450000000000004
351,12067,0.3895
352,12069,0.35894999999999994
353,12071,0.33645
354,12073,0.35215
355,12075,0.39985
356,12077,0.40855
357,12079,0.4354
358,12081,0.3371
359,12083,0.38185
360,12085,0.2819
361,12086,0.33935000000000004
362,12087,0.2749
363,12089,0.3472
364,12091,0.33020000000000005
365,12093,0.41755
366,12095,0.342
367,12097,0.37835
368,12099,0.309
369,12101,0.3478
370,12103,0.32785
371,12105,0.4029
372,12107,0.43005000000000004
373,12109,0.30965
374,12111,0.3712
375,12113,0.32855000000000006
376,12115,0.2884
377,12117,0.32484999999999997
378,12119,0.3714
379,12121,0.3979
380,12123,0.4117
381,12125,0.46590000000000004
382,12127,0.3467
383,12129,0.3979
384,12131,0.33535
385,12133,0.39665
386,13001,0.43290000000000006
387,13003,0.44819999999999993
388,13005,0.4322
389,13007,0.43445
390,13009,0.41515
391,13011,0.39030000000000004
392,13013,0.3789
393,13015,0.3679
394,13017,0.43744999999999995
395,13019,0.42465
396,13021,0.39399999999999996
397,13023,0.446
398,13025,0.41705
399,13027,0.43004999999999993
400,13029,0.35005000000000003
401,13031,0.39854999999999996
402,13033,0.47395
403,13035,0.42364999999999997
404,13037,0.49629999999999996
405,13039,0.3704
406,13043,0.43229999999999996
407,13045,0.37965000000000004
408,13047,0.3888
409,13049,0.469
410,13051,0.3739
411,13053,0.37810000000000005
412,13055,0.4296
413,13057,0.32305
414,13059,0.36385000000000006
415,13061,0.4675
416,13063,0.41269999999999996
417,13065,0.46475
418,13067,0.3139
419,13069,0.41985
420,13071,0.42085
421,13073,0.31795
422,13075,0.43595
423,13077,0.35445
424,13079,0.41045000000000004
425,13081,0.4404
426,13083,0.3798
427,13085,0.32909999999999995
428,13087,0.43560000000000004
429,13089,0.33244999999999997
430,13091,0.4343
431,13093,0.4617
432,13095,0.43365000000000004
433,13097,0.34850000000000003
434,13099,0.45629999999999993
435,13101,0.44715000000000005
436,13103,0.4029
437,13105,0.42310000000000003
438,13107,0.44870000000000004
439,13109,0.43305
440,13111,0.36125
441,13113,0.29995
442,13115,0.37405
443,13117,0.28155
444,13119,0.39640000000000003
445,13121,0.29485
446,13123,0.3807
447,13125,0.42135000000000006
448,13127,0.37644999999999995
449,13129,0.37939999999999996
450,13131,0.43534999999999996
451,13133,0.41605000000000003
452,13135,0.3165
453,13137,0.37215000000000004
454,13139,0.34504999999999997
455,13141,0.4849
456,13143,0.39644999999999997
457,13145,0.3657
458,13147,0.3972
459,13149,0.42565
460,13151,0.35215
461,13153,0.37439999999999996
462,13155,0.42945
463,13157,0.3686499999999999
464,13159,0.3909
465,13161,0.42450000000000004
466,13163,0.4907
467,13165,0.49045
468,13167,0.47215
469,13169,0.3786
470,13171,0.43284999999999996
471,13173,0.43144999999999994
472,13175,0.4216
473,13177,0.37244999999999995
474,13179,0.39370000000000005
475,13181,0.42625
476,13183,0.42760000000000004
477,13185,0.3961
478,13187,0.35795
479,13189,0.45565
480,13191,0.4291
481,13193,0.45405
482,13195,0.39974999999999994
483,13197,0.42915
484,13199,0.45030000000000003
485,13201,0.40924999999999995
486,13205,0.46490000000000004
487,13207,0.4046
488,13209,0.4275
489,13211,0.39039999999999997
490,13213,0.41509999999999997
491,13215,0.41150000000000003
492,13217,0.38480000000000003
493,13219,0.32170000000000004
494,13221,0.40265
495,13223,0.3554
496,13225,0.41845
497,13227,0.35370000000000007
498,13229,0.41600000000000004
499,13231,0.3985
500,13233,0.3845
501,13235,0.44295
502,13237,0.3947
503,13239,0.49829999999999997
504,13241,0.35965
505,13243,0.49485
506,13245,0.4031
507,13247,0.35765
508,13249,0.44375
509,13251,0.4667
510,13253,0.41725
511,13255,0.43465000000000004
512,13257,0.40620000000000006
513,13259,0.46974999999999995
514,13261,0.42915
515,13263,0.46495000000000003
516,13265,0.5058
517,13267,0.44845
518,13269,0.45215000000000005
519,13271,0.43365000000000004
520,13273,0.5085999999999999
521,13275,0.3953
522,13277,0.4122
523,13279,0.41944999999999993
524,13281,0.35505
525,13283,0.4585
526,13285,0.3982
527,13287,0.4727
528,13289,0.47980000000000006
529,13291,0.3367
530,13293,0.43534999999999996
531,13295,0.40840000000000004
532,13297,0.3752
533,13299,0.41345
534,13301,0.47775
535,13303,0.45495
536,13305,0.41784999999999994
537,13307,0.43445
538,13309,0.4556
539,13311,0.34875
540,13313,0.3893
541,13315,0.44965000000000005
542,13317,0.4429
543,13319,0.42715000000000003
544,13321,0.43305
545,15001,0.28575
546,15003,0.26725
547,15005,0.2915
548,15007,0.2624
549,15009,0.2915
550,16001,0.30820000000000003
551,16003,0.3662
552,16005,0.36230000000000007
553,16007,0.32635000000000003
554,16009,0.35664999999999997
555,16011,0.4046
556,16013,0.262
557,16015,0.3751
558,16017,0.30565000000000003
559,16019,0.3559999999999999
560,16021,0.34505
561,16023,0.34685000000000005
562,16025,0.35379999999999995
563,16027,0.3834
564,16029,0.36924999999999997
565,16031,0.39344999999999997
566,16033,0.39915
567,16035,0.354
568,16037,0.3373999999999999
569,16039,0.355
570,16041,0.3419
571,16043,0.31060000000000004
572,16045,0.38605000000000006
573,16047,0.39510000000000006
574,16049,0.3542
575,16051,0.3676
576,16053,0.41195
577,16055,0.32030000000000003
578,16057,0.32214999999999994
579,16059,0.33515
580,16061,0.35995000000000005
581,16063,0.37495000000000006
582,16065,0.35379999999999995
583,16067,0.39795
584,16069,0.3811
585,16071,0.34905
586,16073,0.4094
587,16075,0.36219999999999997
588,16077,0.3762
589,16079,0.36829999999999996
590,16081,0.30185
591,16083,0.35650000000000004
592,16085,0.32715000000000005
593,16087,0.38349999999999995
594,17001,0.34974999999999995
595,17003,0.45114999999999994
596,17005,0.36625
597,17007,0.36284999999999995
598,17009,0.38975000000000004
599,17011,0.363
600,17013,0.36200000000000004
601,17015,0.36955
602,17017,0.3893
603,17019,0.34275
604,17021,0.37879999999999997
605,17023,0.38955
606,17025,0.37995000000000007
607,17027,0.37375
608,17029,0.3734
609,17031,0.34265
610,17033,0.38604999999999995
611,17035,0.36849999999999994
612,17037,0.3566
613,17039,0.3825
614,17041,0.39125
615,17043,0.3066
616,17045,0.38955
617,17047,0.37489999999999996
618,17049,0.33945000000000003
619,17051,0.3917
620,17053,0.3861
621,17055,0.38655
622,17057,0.39185000000000003
623,17059,0.41375
624,17061,0.3801
625,17063,0.3715
626,17065,0.39644999999999997
627,17067,0.34535
628,17069,0.4042
629,17071,0.37829999999999997
630,17073,0.3626
631,17075,0.38215000000000005
632,17077,0.37835
633,17079,0.36845
634,17081,0.3813500000000001
635,17083,0.36144999999999994
636,17085,0.34735
637,17087,0.39454999999999996
638,17089,0.3667
639,17091,0.41765
640,17093,0.34269999999999995
641,17095,0.39
642,17097,0.30479999999999996
643,17099,0.3657
644,17101,0.4117
645,17103,0.3570999999999999
646,17105,0.3945
647,17107,0.40480000000000005
648,17109,0.36015
649,17111,0.32989999999999997
650,17113,0.35719999999999996
651,17115,0.3942
652,17117,0.38965000000000005
653,17119,0.36615
654,17121,0.39495
655,17123,0.36460000000000004
656,17125,0.3859
657,17127,0.39815
658,17129,0.37695
659,17131,0.37515
660,17133,0.35534999999999994
661,17135,0.37689999999999996
662,17137,0.38355000000000006
663,17139,0.39485
664,17141,0.36090000000000005
665,17143,0.35465
666,17145,0.39590000000000003
667,17147,0.3592
668,17149,0.36705
669,17151,0.3807
670,17153,0.433
671,17155,0.37075
672,17157,0.40525
673,17159,0.37805
674,17161,0.36284999999999995
675,17163,0.3942
676,17165,0.39885
677,17167,0.3627500000000001
678,17169,0.3718
679,17171,0.36615
680,17173,0.3678
681,17175,0.37355000000000005
682,17177,0.37004999999999993
683,17179,0.35885
684,17181,0.39344999999999997
685,17183,0.39390000000000003
686,17185,0.38295
687,17187,0.37765
688,17189,0.38049999999999995
689,17191,0.40135000000000004
690,17193,0.39515
691,17195,0.35674999999999996
692,17197,0.3741
693,17199,0.37675
694,17201,0.36985
695,17203,0.35109999999999997
696,18001,0.38965000000000005
697,18003,0.39260000000000006
698,18005,0.3558
699,18007,0.365
700,18009,0.39575000000000005
701,18011,0.3289
702,18013,0.35795
703,18015,0.38234999999999997
704,18017,0.40935000000000005
705,18019,0.37754999999999994
706,18021,0.4089
707,18023,0.39385
708,18025,0.39925
709,18027,0.41555
710,18029,0.37135000000000007
711,18031,0.3751
712,18033,0.36560000000000004
713,18035,0.40335
714,18037,0.3668
715,18039,0.3746
716,18041,0.42034999999999995
717,18043,0.3604
718,18045,0.37534999999999996
719,18047,0.3661
720,18049,0.39299999999999996
721,18051,0.3716
722,18053,0.39615
723,18055,0.3796
724,18057,0.2833
725,18059,0.35515
726,18061,0.37295
727,18063,0.3679
728,18065,0.40045000000000003
729,18067,0.4011
730,18069,0.4109999999999999
731,18071,0.3667
732,18073,0.3834
733,18075,0.408
734,18077,0.37805
735,18079,0.37644999999999995
736,18081,0.36060000000000003
737,18083,0.38555
738,18085,0.37655
739,18087,0.4264
740,18089,0.4147
741,18091,0.40349999999999997
742,18093,0.37784999999999996
743,18095,0.42845
744,18097,0.37709999999999994
745,18099,0.37394999999999995
746,18101,0.38985
747,18103,0.40674999999999994
748,18105,0.3234
749,18107,0.38015
750,18109,0.3831
751,18111,0.40380000000000005
752,18113,0.38715000000000005
753,18115,0.37405
754,18117,0.39405
755,18119,0.397
756,18121,0.40909999999999996
757,18123,0.3837
758,18125,0.38965000000000005
759,18127,0.36840000000000006
760,18129,0.3741
761,18131,0.39299999999999996
762,18133,0.3932
763,18135,0.40055
764,18137,0.3665
765,18139,0.38065
766,18141,0.3747499999999999
767,18143,0.39685000000000004
768,18145,0.38965000000000005
769,18147,0.37085
770,18149,0.41625
771,18151,0.37805
772,18153,0.4031
773,18155,0.40245
774,18157,0.3392
775,18159,0.36959999999999993
776,18161,0.36200000000000004
777,18163,0.37735
778,18165,0.38004999999999994
779,18167,0.39075000000000004
780,18169,0.40564999999999996
781,18171,0.3787
782,18173,0.3534999999999999
783,18175,0.38620000000000004
784,18177,0.379
785,18179,0.38
786,18181,0.38870000000000005
787,18183,0.39415
788,19001,0.35635000000000006
789,19003,0.3648
790,19005,0.35724999999999996
791,19007,0.37695
792,19009,0.37790000000000007
793,19011,0.38254999999999995
794,19013,0.364
795,19015,0.38615
796,19017,0.3392
797,19019,0.37060000000000004
798,19021,0.37435
799,19023,0.34745000000000004
800,19025,0.3611
801,19027,0.36695
802,19029,0.38415
803,19031,0.385
804,19033,0.34495000000000003
805,19035,0.3557
806,19037,0.35989999999999994
807,19039,0.37784999999999996
808,19041,0.34380000000000005
809,19043,0.36060000000000003
810,19045,0.3702500000000001
811,19047,0.38620000000000004
812,19049,0.36724999999999997
813,19051,0.3786
814,19053,0.3613
815,19055,0.3789
816,19057,0.37985
817,19059,0.33715000000000006
818,19061,0.3431
819,19063,0.3736
820,19065,0.38345
821,19067,0.35100000000000003
822,19069,0.38335
823,19071,0.37935
824,19073,0.38795
825,19075,0.35090000000000005
826,19077,0.36265000000000003
827,19079,0.36945
828,19081,0.36284999999999995
829,19083,0.36769999999999997
830,19085,0.37394999999999995
831,19087,0.36474999999999996
832,19089,0.36534999999999995
833,19091,0.37185
834,19093,0.35810000000000003
835,19095,0.3752500000000001
836,19097,0.36995
837,19099,0.39535
838,19101,0.34049999999999997
839,19103,0.2622
840,19105,0.36310000000000003
841,19107,0.36585
842,19109,0.35795
843,19111,0.3807
844,19113,0.3574
845,19115,0.41200000000000003
846,19117,0.3892
847,19119,0.34814999999999996
848,19121,0.35955
849,19123,0.36595
850,19125,0.3715
851,19127,0.39244999999999997
852,19129,0.3579
853,19131,0.36474999999999996
854,19133,0.3593
855,19135,0.3657
856,19137,0.38004999999999994
857,19139,0.41715
858,19141,0.3558
859,19143,0.37205
860,19145,0.37825000000000003
861,19147,0.3822499999999999
862,19149,0.3728
863,19151,0.35195
864,19153,0.35655000000000003
865,19155,0.38085
866,19157,0.3667
867,19159,0.35129999999999995
868,19161,0.35960000000000003
869,19163,0.35564999999999997
870,19165,0.37445
871,19167,0.3544
872,19169,0.34465
873,19171,0.3789
874,19173,0.3503
875,19175,0.35235
876,19177,0.3716
877,19179,0.36845
878,19181,0.38885000000000003
879,19183,0.37775
880,19185,0.3677500000000001
881,19187,0.37435
882,19189,0.34905
883,19191,0.33795000000000003
884,19193,0.37925
885,19195,0.37455
886,19197,0.3763
887,20001,0.40765
888,20003,0.39655
889,20005,0.40620000000000006
890,20007,0.36645000000000005
891,20009,0.3979000000000001
892,20011,0.40370000000000006
893,20013,0.3712
894,20015,0.38055000000000005
895,20017,0.37939999999999996
896,20019,0.3892
897,20021,0.4144
898,20023,0.34395
899,20025,0.35975
900,20027,0.3582
901,20029,0.37024999999999997
902,20031,0.36920000000000003
903,20033,0.37105
904,20035,0.39995
905,20037,0.39855
906,20039,0.34345
907,20041,0.38254999999999995
908,20043,0.3924
909,20045,0.322
910,20047,0.37534999999999996
911,20049,0.3801
912,20051,0.3497
913,20053,0.3698
914,20055,0.39175
915,20057,0.4144
916,20059,0.38870000000000005
917,20061,0.36894999999999994
918,20063,0.33759999999999996
919,20065,0.3508
920,20067,0.3772
921,20069,0.41135
922,20071,0.3544
923,20073,0.36460000000000004
924,20075,0.35695
925,20077,0.38435
926,20079,0.38
927,20081,0.40314999999999995
928,20083,0.36805
929,20085,0.37370000000000003
930,20087,0.37754999999999994
931,20089,0.35445
932,20091,0.2988
933,20093,0.3824
934,20095,0.38739999999999997
935,20097,0.35534999999999994
936,20099,0.39885
937,20101,0.36985
938,20103,0.38095
939,20105,0.3653
940,20107,0.39114999999999994
941,20109,0.33715000000000006
942,20111,0.38745000000000007
943,20113,0.38165000000000004
944,20115,0.38644999999999996
945,20117,0.36060000000000003
946,20119,0.36875
947,20121,0.37925
948,20123,0.36534999999999995
949,20125,0.38655
950,20127,0.36225
951,20129,0.34305
952,20131,0.34409999999999996
953,20133,0.39215000000000005
954,20135,0.35674999999999996
955,20137,0.35664999999999997
956,20139,0.39715000000000006
957,20141,0.35719999999999996
958,20143,0.36965000000000003
959,20145,0.36829999999999996
960,20147,0.35455
961,20149,0.36524999999999996
962,20151,0.36674999999999996
963,20153,0.35685
964,20155,0.3788
965,20157,0.33990000000000004
966,20159,0.36615
967,20161,0.32549999999999996
968,20163,0.34985
969,20165,0.37015
970,20167,0.3666500000000001
971,20169,0.39370000000000005
972,20171,0.37450000000000006
973,20173,0.3693
974,20175,0.40395
975,20177,0.38844999999999996
976,20179,0.34489999999999993
977,20181,0.3643
978,20183,0.34864999999999996
979,20185,0.37675
980,20187,0.39715000000000006
981,20189,0.36489999999999995
982,20191,0.40535
983,20193,0.35505000000000003
984,20195,0.3604
985,20197,0.3631999999999999
986,20199,0.36784999999999995
987,20201,0.3625
988,20203,0.36685
989,20205,0.3909
990,20207,0.3689
991,20209,0.45599999999999996
992,21001,0.42064999999999997
993,21003,0.40165
994,21005,0.3747
995,21007,0.3814
996,21009,0.3704
997,21011,0.42455
998,21013,0.4243
999,21015,0.35235
1000,21017,0.40364999999999995
1001,21019,0.39235
1002,21021,0.3558
1003,21023,0.40629999999999994
1004,21025,0.4729
1005,21027,0.39260000000000006
1006,21029,0.40175
1007,21031,0.4167
1008,21033,0.39879999999999993
1009,21035,0.35015
1010,21037,0.3641500000000001
1011,21039,0.3811
1012,21041,0.4164
1013,21043,0.41625
1014,21045,0.43695
1015,21047,0.4053
1016,21049,0.37985
1017,21051,0.45455
1018,21053,0.44425
1019,21055,0.42155000000000004
1020,21057,0.41795000000000004
1021,21059,0.36205
1022,21061,0.39019999999999994
1023,21063,0.41519999999999996
1024,21065,0.41430000000000006
1025,21067,0.32475000000000004
1026,21069,0.41245
1027,21071,0.45575000000000004
1028,21073,0.3909
1029,21075,0.43784999999999996
1030,21077,0.41485
1031,21079,0.4036
1032,21081,0.39625
1033,21083,0.39065
1034,21085,0.41150000000000003
1035,21087,0.402
1036,21089,0.42805
1037,21091,0.3582
1038,21093,0.35960000000000003
1039,21095,0.42950000000000005
1040,21097,0.39685000000000004
1041,21099,0.4292
1042,21101,0.39285
1043,21103,0.40064999999999995
1044,21105,0.41240000000000004
1045,21107,0.39905
1046,21109,0.4508
1047,21111,0.37045
1048,21113,0.3553
1049,21115,0.45224999999999993
1050,21117,0.37335
1051,21119,0.46370000000000006
1052,21121,0.42385000000000006
1053,21123,0.3865
1054,21125,0.4004
1055,21127,0.43655
1056,21129,0.4464
1057,21131,0.44825000000000004
1058,21133,0.44425
1059,21135,0.45840000000000003
1060,21137,0.42900000000000005
1061,21139,0.3972
1062,21141,0.39875
1063,21143,0.389
1064,21145,0.35414999999999996
1065,21147,0.4078
1066,21149,0.40364999999999995
1067,21151,0.3715
1068,21153,0.44870000000000004
1069,21155,0.37525
1070,21157,0.36685
1071,21159,0.46795000000000003
1072,21161,0.3895
1073,21163,0.39
1074,21165,0.43565
1075,21167,0.37849999999999995
1076,21169,0.4262
1077,21171,0.40120000000000006
1078,21173,0.39735
1079,21175,0.4266
1080,21177,0.40655
1081,21179,0.37715000000000004
1082,21181,0.41635000000000005
1083,21183,0.40480000000000005
1084,21185,0.33769999999999994
1085,21187,0.38799999999999996
1086,21189,0.4993
1087,21191,0.39390000000000003
1088,21193,0.43815
1089,21195,0.42135000000000006
1090,21197,0.42260000000000003
1091,21199,0.37620000000000003
1092,21201,0.42760000000000004
1093,21203,0.4389
1094,21205,0.38644999999999996
1095,21207,0.39775
1096,21209,0.3906
1097,21211,0.38725000000000004
1098,21213,0.37810000000000005
1099,21215,0.37120000000000003
1100,21217,0.3881
1101,21219,0.41600000000000004
1102,21221,0.39505
1103,21223,0.39454999999999996
1104,21225,0.4118
1105,21227,0.35284999999999994
1106,21229,0.37805
1107,21231,0.41284999999999994
1108,21233,0.4188
1109,21235,0.39655
1110,21237,0.4771
1111,21239,0.35905000000000004
1112,22001,0.40185000000000004
1113,22003,0.45280000000000004
1114,22005,0.3856
1115,22007,0.44595
1116,22009,0.4565000000000001
1117,22011,0.409
1118,22013,0.4372
1119,22015,0.3827
1120,22017,0.39899999999999997
1121,22019,0.4058
1122,22021,0.40765
1123,22023,0.41235
1124,22025,0.4474
1125,22027,0.44435
1126,22029,0.4515
1127,22031,0.4471
1128,22033,0.3868
1129,22035,0.5277000000000001
1130,22037,0.41705
1131,22039,0.43945
1132,22041,0.4514
1133,22043,0.4122
1134,22045,0.41165000000000007
1135,22047,0.44625
1136,22049,0.4144
1137,22051,0.39370000000000005
1138,22053,0.43765
1139,22055,0.3528
1140,22057,0.4462
1141,22059,0.40735
1142,22061,0.40355
1143,22063,0.40314999999999995
1144,22065,0.48230000000000006
1145,22067,0.45494999999999997
1146,22069,0.4497
1147,22071,0.3811
1148,22073,0.40475
1149,22075,0.41135000000000005
1150,22077,0.4355
1151,22079,0.41335
1152,22081,0.46365
1153,22083,0.46965
1154,22085,0.4411
1155,22087,0.3868
1156,22089,0.42255
1157,22091,0.44675
1158,22093,0.43510000000000004
1159,22095,0.45135
1160,22097,0.4411
1161,22099,0.4299
1162,22101,0.44715000000000005
1163,22103,0.35730000000000006
1164,22105,0.4353
1165,22107,0.46769999999999995
1166,22109,0.45099999999999996
1167,22111,0.44239999999999996
1168,22113,0.4056
1169,22115,0.41965
1170,22117,0.45075000000000004
1171,22119,0.43005000000000004
1172,22121,0.40989999999999993
1173,22123,0.45230000000000004
1174,22125,0.43
1175,22127,0.4268
1176,23001,0.3754
1177,23003,0.39724999999999994
1178,23005,0.28
1179,23007,0.3601
1180,23009,0.31875
1181,23011,0.34700000000000003
1182,23013,0.305
1183,23015,0.29495
1184,23017,0.36060000000000003
1185,23019,0.37915000000000004
1186,23021,0.38504999999999995
1187,23023,0.32205
1188,23025,0.40575000000000006
1189,23027,0.34954999999999997
1190,23029,0.38695
1191,23031,0.3249
1192,24001,0.3852
1193,24003,0.34850000000000003
